% 1. Title: Music database for genre classification.
%
%
%
@relation music

@attribute Tempo continuous
@attribute Total_beats continuous
@attribute Average_beats continuous
@attribute MFCC_mean continuous
@attribute MFCC_std continuous
@attribute MFCC_variance continuous
@attribute MFCC_delta_mean continuous
@attribute MFCC_delta_std continuous
@attribute MFCC_delta_variance continuous
@attribute Chroma_stft_mean continuous
@attribute Chroma_stft_std continuous
@attribute chroma_stft_variance continuous
@attribute Mean_ZCR continuous
@attribute ZCR_StdDev continuous
@attribute Spectral_Roll_Off continuous
@attribute Spectral_Entropy continuous
@attribute Mean_Spectral_Flux continuous
@attribute Flux_StdDev continuous
@attribute b1 continuous
@attribute b2 continuous
@attribute b3 continuous
@attribute b4 continuous
@attribute b5 continuous
@attribute b6 continuous
@attribute Band_Ratio_StdDev continuous
@attribute s1 continuous
@attribute s2 continuous
@attribute s3 continuous
@attribute s4 continuous
@attribute s5 continuous
@attribute s6 continuous
@attribute Band_Energy_Mean continuous
@attribute Band_Energy_StdDev continuous
@attribute genre {pop, electronic, rap, folk, rock, classical}

@data
86.53846153846153, 794, 158.8, 47.33136516212837, 186.9351898605399, 34944.765208196106, -0.007265639281100696, 3.3541396127647203, 11.250252541917467, 0.36931303215737316, 0.293270858119091, 0.08600779622190799, 0.07932002685710798, 0.02149839127856865, 0.4403166666666667, 1.5801933338267253, 4.193765948533341e-26, 1.1660719302658938e-25, 0.0891532472462807, 0.07416868107526733, 0.10405274175184756, 0.18324525313167914, 0.25732452219849977, 0.35309059642669716, 0.11055442968908141, 253313360.48277023, 206645875.03751162, 269760893.56758034, 473159555.3697451, 712234765.368614, 1116472346.7636087, 505264466.098305, 353710858.9464169, pop
86.53846153846153, 1406, 200.85714285714286, 48.37198434290267, 177.92509525739317, 31657.339522352435, -0.012082889604742863, 4.482481345905223, 20.092639016388297, 0.4454767841993143, 0.3250949768736501, 0.10568674398847909, 0.06560807806000994, 0.02344637412022529, 0.4096375, 1.5753471748630778, 3.7928627442840774e-26, 2.446293688089917e-25, 0.15511134283715922, 0.07380767499532574, 0.0941412245996626, 0.17306533772716534, 0.21259027323406696, 0.3503561930648803, 0.09932415203209542, 414861139.7396351, 200441374.727741, 259662019.6530202, 446652176.69449127, 604785076.5076014, 1145597440.4650679, 511999871.2979261, 341907682.4164355, pop
86.53846153846153, 436, 109.0, 48.95461727454622, 187.07725345505196, 34997.89876028575, -0.004144245752308812, 3.585404303942506, 12.855124022729445, 0.39278047512713965, 0.29225248544790816, 0.08541151525047978, 0.08037076760753743, 0.026754912755211836, 0.4463875, 1.5565929472928608, 1.3215859566889924e-25, 4.560964754623286e-25, 0.13334618461932982, 0.07174383565482831, 0.08949284756959773, 0.15766341536604356, 0.24150549816690642, 0.36551311758042243, 0.11019331101214483, 373737060.59951687, 211233264.8306986, 251004022.80708593, 447931445.7014938, 716980707.5348446, 1209679579.581762, 535094346.84256697, 376131557.369814, pop
208.33333333333334, 2589, 215.75, 46.169517933769185, 167.63307720243094, 28100.848572356168, 0.024391827354364102, 2.6095573340681075, 6.809789479788648, 0.3464166487602583, 0.3150049703327285, 0.09922813133432318, 0.045953558130815045, 0.018600231036070346, 0.5141208333333334, 1.1115886173976495, 1.553673031991549e-25, 5.033408193713817e-25, 0.17276878308549326, 0.10846902176914444, 0.14799480942105586, 0.21730665025552695, 0.22562329764399197, 0.21569026124515228, 0.04675487557832827, 247560250.9674919, 157745910.8159298, 226557723.49242997, 365724190.17470014, 375168360.8647286, 377306032.717795, 291677078.1721792, 93712826.57572454, pop
208.33333333333334, 3641, 242.73333333333332, 45.88149544619999, 171.78988760940592, 29511.765484852323, 0.008912970545995947, 2.5191001674821814, 6.345865653808754, 0.3439804522995635, 0.31717750185176286, 0.10060156768092504, 0.06569963638266146, 0.04059289053366008, 0.6828875, 1.2779702751468485, 4.269015825758245e-24, 1.8881406121474913e-23, 0.1447246992680897, 0.0879590192705401, 0.12231412924382704, 0.20744490988598446, 0.1976086995350108, 0.3071855118556745, 0.07778925800445691, 228607675.7099827, 157165050.0949954, 219858283.19287536, 380613162.85731167, 367469833.54616785, 635815829.3435615, 331588305.7908158, 173064951.3798771, pop
98.6842105263158, 1779, 222.375, 51.5930780757592, 189.07336431894944, 35748.737094886186, -0.0048279597113470045, 1.4249106515734662, 2.0303703649675198, 0.4104554840605294, 0.2773969868943951, 0.07694908833808924, 0.04705225800263339, 0.02117896773453832, 0.4179041666666667, 1.14968421897033, 2.8177209965087486e-25, 6.4859633004327125e-25, 0.1567297773758874, 0.20852014472261202, 0.1819411423949485, 0.1412869341437156, 0.21937242993296188, 0.22346483167649037, 0.03422827854341191, 400828721.4405626, 589868437.5979946, 508539044.398435, 374440697.64312726, 646005415.0480374, 724518487.2329, 540700133.8935095, 138229128.04036865, pop
98.6842105263158, 1689, 211.125, 52.91214006712882, 201.34095641821477, 40538.180731401466, 0.0023474023610005113, 2.567453631896898, 6.591818151940571, 0.4168409630617104, 0.274855141545836, 0.07554534883418156, 0.0752086221780417, 0.01568520861257944, 0.08854166666666667, 1.2089740409434535, 3.136471862472723e-25, 2.8891801551665698e-24, 0.10752995105061307, 0.13265042757569942, 0.13441104360974027, 0.16561970551619318, 0.2875618959801945, 0.28037417568724404, 0.07910945365787492, 508088747.28270125, 640656630.2975509, 654635929.1753519, 833567796.553413, 1405707885.1033986, 1371507098.958828, 902360681.2285407, 390767488.62990654, pop
100.44642857142857, 1692, 282.0, 49.755238573126796, 179.77144915414348, 32317.773930980795, 0.0023288058963674262, 1.2166172893533254, 1.4801576287534328, 0.4290627217835209, 0.2802942080032587, 0.07856484304017407, 0.031060070979499654, 0.0056364557189736595, 0.5436333333333333, 1.0269544087680575, 3.166965526050479e-25, 1.4824064225326434e-24, 0.2059825647432861, 0.22435924029111542, 0.19920152751600545, 0.19238162368725412, 0.19767809679435058, 0.12300310480712094, 0.03485038058690339, 383620407.7435463, 426220053.8687642, 380961722.73580074, 356996705.868391, 379435873.3922089, 235390107.09007618, 360437478.44979787, 65262030.39014859, pop
100.44642857142857, 1597, 199.625, 52.56374915213182, 199.22953991261318, 39692.40957379153, -0.003275200233827233, 2.332968356525388, 5.44274135254877, 0.43921795051790863, 0.2750331525868729, 0.07564323502187412, 0.07071790444799052, 0.014197659529003093, 0.34395416666666667, 1.2019871488098999, 5.8799283989427196e-24, 3.5277465189449733e-23, 0.12906103839020633, 0.13298427282358316, 0.14127082407293692, 0.14124912303329645, 0.2900800852473592, 0.2656810335725417, 0.07375207164503937, 550658964.695004, 580730189.0084546, 615712376.5858626, 622889429.1320244, 1264641566.7158964, 1170757340.1788967, 800898311.0526898, 325247054.83564186, pop
100.44642857142857, 1317, 219.5, 52.760912662428964, 197.78306770402997, 39118.141870416905, 0.024124719346837402, 2.407035093180808, 5.793817939803942, 0.46023072944610244, 0.2772672037568187, 0.0768771022791252, 0.06344555767738334, 0.01098367796948078, 0.3082708333333333, 1.1543645132464726, 4.445159626079031e-23, 2.935932942533035e-22, 0.13566169319713778, 0.14837251436993515, 0.14684381750779787, 0.12952702279892894, 0.28782463835045213, 0.25514980226334966, 0.06898635009583193, 554577883.6730638, 614848263.0935525, 612106034.3723677, 539958695.7112151, 1201762170.671633, 1062138615.0897208, 764231943.7685921, 289790329.4942249, pop
119.68085106382979, 1741, 193.44444444444446, 58.45349755760136, 216.14392198465845, 46718.19501091012, 0.0005031950526198093, 2.803912409979274, 7.86192480283578, 0.47917340585182594, 0.2898899724675706, 0.08403619613724883, 0.0867275311516293, 0.022020625195785418, 0.0, 1.3696517161995092, 5.004146301321442e-27, 4.2747881220132736e-26, 0.1666554538651983, 0.09494649805393635, 0.09892775034221199, 0.169349172464938, 0.2198581291171943, 0.31521750827086953, 0.08238087412987147, 1512463042.739036, 879880616.8492575, 915980103.9730005, 1542879614.127549, 2028715251.3897603, 2903682475.3035865, 1630600184.0636983, 758306948.0254545, pop
119.68085106382979, 1741, 193.44444444444446, 58.54316581634477, 218.28687122588158, 47649.158149584604, -0.001736221629671351, 2.6948877024015245, 7.262419728554969, 0.48843069574387216, 0.2846525727085325, 0.08102708714958638, 0.09399115808198394, 0.022528631917130077, 0.0, 1.4104397425609914, 2.4901703242846805e-26, 7.476663657289439e-26, 0.15336881061764335, 0.09327370132685724, 0.09915771889386252, 0.17119475861003983, 0.22302196922335576, 0.3268605975108929, 0.08744587240306231, 1473339591.8694122, 904050608.1000715, 958823147.4659929, 1638497729.96001, 2163466303.3768835, 3147801337.5259886, 1714329786.3830597, 842345974.2496845, pop
119.68085106382979, 1671, 208.875, 43.99436254253693, 184.8523633966165, 34170.39625331477, -0.011021478415497506, 4.276203896117385, 18.28591976116951, 0.41070612210313223, 0.31408219807018195, 0.098647627144597, 0.08267280543420444, 0.029136753501779293, 0.5872, 1.2031554843590844, 9.834698928675955e-26, 3.696333975055318e-25, 0.08531374923253916, 0.12434734961015682, 0.1365370135606957, 0.16905432998559508, 0.25170805439983707, 0.315653078490936, 0.08673431474261406, 411105419.8409431, 457601196.1807476, 499234736.8290192, 660862428.833872, 979599375.0470929, 1232720723.4890723, 706853980.0367912, 330375851.54443604, pop
80.35714285714286, 849, 169.8, 52.13879369596863, 202.8447172537745, 41145.97931776372, -0.03419497917557135, 3.441190816303614, 11.841794234212333, 0.5473603538487789, 0.2863175218563045, 0.0819777233219354, 0.09082149615019053, 0.04244031341916292, 0.09484583333333334, 1.3427646870485068, 5.346981215435793e-23, 3.713522509115691e-22, 0.14471755646111772, 0.10532412293211463, 0.11340191272574315, 0.15953277652937822, 0.20966895707851402, 0.34177168242651745, 0.08800077179891595, 1135624317.9747634, 755362896.6547464, 796896662.9971334, 1172501399.945177, 1546283695.1521924, 2507800767.390316, 1319078290.019055, 649657181.1666638, pop
119.68085106382979, 2168, 216.8, 58.322428983892834, 217.1267094043103, 47144.00793674381, 0.00243597569419958, 2.828453063692027, 8.000146733508812, 0.49223279196989467, 0.28979567814353535, 0.08398153507067155, 0.10731071406771828, 0.03860997169570398, 0.0, 1.4404532477268968, 7.256085233507125e-24, 4.3449566618975745e-23, 0.1590446657540792, 0.09238208800638469, 0.09830054484803397, 0.16576201276070798, 0.22018886527052525, 0.33064871631232473, 0.08862569314872504, 1492973831.4906065, 878988438.3654022, 936683878.6561247, 1559868096.79667, 2098485873.8475428, 3120171121.8495927, 1681195206.8343232, 835794658.4777571, pop
100.44642857142857, 1554, 194.25, 50.200503362234606, 182.8952420936831, 33450.66958050695, -0.008539059729548716, 3.9930698449046615, 15.944606786286936, 0.47250264347426507, 0.31537205969471377, 0.09945953603608611, 0.07153756943172801, 0.03261909196118841, 0.1449625, 1.3828635335581811, 1.886025336980319e-24, 1.4432264509661745e-23, 0.14673938655101196, 0.1682473186828049, 0.16557685765915842, 0.13209481583957638, 0.17822892593951875, 0.3226062715575241, 0.06913760637887251, 459969005.93263173, 542012687.722417, 550445361.0565804, 433031325.82047224, 577570542.1707829, 1112107577.8712828, 612522750.0956945, 251046507.38646197, pop
100.44642857142857, 1349, 192.71428571428572, 54.327491223124696, 188.95579848137007, 35704.293779732136, -0.016874706387782674, 2.652592364373612, 7.036246251533188, 0.5305067404084891, 0.27818897877351184, 0.07738910791104943, 0.05585929665768523, 0.012819168073313262, 0.5857416666666667, 1.1922559664654282, 1.3259739880787132e-25, 6.96464576718721e-25, 0.17460688510088015, 0.15238734307220286, 0.14031639880855384, 0.12393365549702554, 0.19164362370016141, 0.3108751179271715, 0.06744192765178092, 561636333.9654365, 499645252.6136425, 457364769.4863534, 398422734.2586429, 627922465.4939219, 1028296516.3464545, 595548012.0274086, 226547874.8760859, pop
133.92857142857142, 2374, 237.4, 50.049360888787675, 185.7580327307491, 34506.04672399806, 0.0008664579408951252, 3.232720423399795, 10.450481335866149, 0.4296395863776709, 0.3061436346947485, 0.09372392506411159, 0.05673128068293789, 0.013265765462591048, 0.7351708333333333, 1.1726757046016396, 1.3638521169545685e-21, 1.1048122110305078e-20, 0.13004871932618625, 0.1461016974049904, 0.14994625123635796, 0.16577356868764295, 0.23267674351426482, 0.26738319876127353, 0.05502142442214731, 404925450.21103615, 461320427.4046787, 473500399.3905032, 515202341.24366814, 734406960.2579093, 852861236.9016479, 573702802.5682405, 177951496.90413865, pop
100.44642857142857, 1832, 229.0, 26.696942683173734, 117.88815475357482, 13897.617031202806, -0.03655046989591005, 0.9447612027820165, 0.8925737302821224, 0.42071089040545373, 0.29811622496142837, 0.08887328358525297, 0.11293501103059791, 0.03867617653747583, 0.3890125, 1.0976848718497272, 8.284158305036842e-23, 4.237461249245199e-22, 0.04307710098479264, 0.060691191877712214, 0.08056149037872551, 0.23298241182933235, 0.32036135980634856, 0.31999431704824327, 0.13030289682454665, 2676785.97305576, 15226077.67757373, 17050620.339933682, 78955289.46014307, 87025796.18657391, 68629181.51658128, 44927291.85897691, 37246058.7100257, pop
100.44642857142857, 1693, 211.625, 49.16501985465342, 183.29026355757762, 33595.320715006266, 0.021873643352351382, 3.3504986539478727, 11.225841230106507, 0.3531425035326145, 0.31899690597132246, 0.10175902601927674, 0.04591431884967867, 0.023568526678270568, 0.5983625, 1.0968558282271876, 6.131912081965265e-25, 3.552117517105098e-24, 0.13945938728037377, 0.20397862464433358, 0.16466882438963512, 0.17244515652135275, 0.17680687843798115, 0.2276591933685948, 0.03094522332820325, 475119538.9969936, 679340678.5688764, 548928289.7432065, 588327899.1352994, 614934676.955529, 774582339.1132752, 613538903.7521967, 104150714.4098435, pop
98.6842105263158, 926, 154.33333333333334, 49.247568051387894, 151.16409348652067, 22850.58315960156, -0.00733215124295085, 1.2737120734355278, 1.6223424460154316, 0.4297220717189775, 0.2752799946653242, 0.07577907546294092, 0.018115468124623956, 0.004742889921825177, 0.5876166666666667, 1.002938200482221, 4.5530935105165515e-22, 1.5727076063354882e-21, 0.33235797525863003, 0.23040174544246153, 0.2583553000266335, 0.18878749426765595, 0.131918518332072, 0.062001658174089466, 0.09555119681537977, 222052508.62210038, 175448671.955726, 195775967.18288282, 142991383.2918526, 103504683.96480197, 48983695.24071761, 148126151.70968023, 63763311.047467485, pop
104.16666666666667, 1458, 208.28571428571428, 56.90276348733801, 209.08049684956953, 43714.654162862855, 0.0031567032600942854, 2.1405916733387547, 4.582132711967209, 0.41653180942912177, 0.2714190950940554, 0.07366832518167586, 0.06257357365213069, 0.009427140365654615, 0.0, 1.1610163763884533, 7.646335200334289e-27, 3.2388095832994133e-26, 0.12675273273304166, 0.11051023190553659, 0.14725915714468607, 0.19957058737553388, 0.28375178977354043, 0.2244405276922476, 0.06608072450960495, 824546623.6112838, 727368438.9935968, 968328565.1489136, 1320317705.6767387, 1874448318.801818, 1494971894.686668, 1201663591.1531699, 441444488.5832881, pop
108.17307692307692, 72, 36.0, 42.29043382623052, 115.26521907165078, 13286.070727635644, -0.013730952154842484, 0.6648280909088795, 0.44199639046154543, 0.36442504207307463, 0.25728672364797045, 0.06619645816550711, 0.030331964318413687, 0.004713995779516785, 0.7310416666666667, 1.0035363123809597, 2.2172286853137712e-23, 7.882767502046821e-23, 0.35450518947964876, 0.15144905411736215, 0.15854485227204818, 0.17964706769264158, 0.1715968789061123, 0.10806934571089079, 0.0856181945254094, 48574936.03153331, 35662592.70180063, 37148257.22578887, 30323354.192876317, 26378995.508003075, 16416711.989774246, 32417474.608296074, 10870580.755335942, pop
89.28571428571429, 1231, 205.16666666666666, 48.01768967603794, 146.0964810525642, 21344.18177594225, -0.011518444859374208, 0.9611811173649801, 0.9238691403789917, 0.37384268234657936, 0.2675771979450506, 0.07159755686012477, 0.020953776126821356, 0.0050449080211304245, 0.6510958333333333, 1.0025405042404465, 4.6834210767120927e-23, 1.7953823424475782e-22, 0.3260314362370923, 0.2186147802115264, 0.2507659050558572, 0.19758641347868575, 0.13221664608403885, 0.06467887906492989, 0.09132666932223252, 164769596.43570292, 127836040.0650825, 144958018.35295033, 105466975.81514636, 74115161.94983347, 36303145.76882941, 108908156.39792417, 47481026.87412603, pop
70.3125, 864, 216.0, 44.79426543711616, 136.61091551579258, 18662.542238063015, -0.0070045000339230105, 0.8587648382080508, 0.7374770473424996, 0.35120592257648314, 0.28613069389915335, 0.08187077399121098, 0.03312231319922219, 0.004823385400141207, 0.6212791666666667, 1.0034591955628671, 7.979841153816125e-22, 3.2722281339416807e-21, 0.2643673014579551, 0.27415640208502573, 0.2870405248243348, 0.18016850735099976, 0.15262557560035292, 0.08536101217226773, 0.08084495400353969, 89930960.2002416, 101894891.5591929, 106631078.93013047, 63555071.89770892, 52814614.82708928, 29860213.747200027, 74114471.86026053, 30340952.377056174, pop
119.68085106382979, 2043, 255.375, 43.41052703459031, 156.98315949369947, 24643.712364624287, -0.004738750096169485, 2.9193199634777605, 8.522429049159793, 0.39510371892557894, 0.290200082307463, 0.08421608777125833, 0.05752478614591781, 0.02835519962330109, 0.5115541666666666, 1.1701057222792492, 5.272074581160742e-21, 4.163304662504654e-20, 0.18272709000894216, 0.18111611022179372, 0.18090396932330008, 0.15810536295236766, 0.20739742843112907, 0.22023351675722153, 0.022061125912014378, 159680161.46688887, 144536250.9188887, 141090291.84995326, 135090697.47304308, 184283986.69429696, 200543916.08401737, 160870884.08118138, 26253574.056610815, pop
80.35714285714286, 1178, 235.6, 44.35425043293853, 162.4236107992937, 26381.42934508044, -0.01733560828822108, 2.782248750613812, 7.740908110292119, 0.4336547685501308, 0.2889553949523507, 0.08349522027206897, 0.06494537020081792, 0.04913347381355804, 0.4809541666666667, 1.2540410679465825, 2.24597538150982e-24, 2.092982414645991e-23, 0.17241484984759853, 0.238969561672464, 0.18458439186979617, 0.1805368949397452, 0.13580466809605204, 0.22011124073033547, 0.03649762583299554, 179920881.72643104, 233784232.60832456, 187145824.7954998, 217146832.534983, 150756879.31970564, 221398174.09105384, 198358804.17933297, 31210237.731175724, pop
80.35714285714286, 922, 184.4, 42.41907152414327, 147.76219725289434, 21833.666937003258, 0.024751759547000957, 4.04419092089814, 16.35548020467495, 0.38992103066684675, 0.33717858754302915, 0.11368939989751219, 0.03779614757457643, 0.01653135799885377, 0.4207166666666667, 1.1298335841887477, 4.671240202788438e-25, 1.4620287705925337e-24, 0.20774858450561226, 0.20426407613662767, 0.21256810813291416, 0.21665040874840905, 0.16658605243664207, 0.16386850038177428, 0.023671828007373885, 163085734.73175135, 146401087.1021073, 153497718.1353228, 168696519.0490046, 141886230.36170053, 138442182.02819958, 152001578.56801435, 12011336.292431388, pop
80.35714285714286, 978, 244.5, 44.952433115028896, 173.57743800135896, 30129.126983115617, -0.01984095882337715, 2.487128625889422, 6.185808801718604, 0.3999373106516985, 0.2878113390713502, 0.0828353668980437, 0.07157680871286438, 0.0360715249901263, 0.7254541666666666, 1.1959684198830391, 3.892546528990111e-23, 1.3999718196832715e-22, 0.10526963164498433, 0.14464153872738847, 0.15474460904223378, 0.19727389882332966, 0.24617840131181676, 0.2700723459161075, 0.06327830893535498, 166964877.2272774, 218496951.40565446, 236308050.626995, 305320375.9195278, 368589842.57805854, 392374341.4668999, 281342406.53740215, 88966299.61914453, pop
80.35714285714286, 1459, 243.16666666666666, 41.13556978391214, 143.33860044218116, 20545.954376723257, 0.02411967414046596, 4.106821535359789, 16.86598312329494, 0.3760913770886626, 0.32395106436968935, 0.1049442921062546, 0.036828245306545986, 0.014311875345130096, 0.43035833333333334, 1.122340511445599, 6.498642990439809e-26, 1.8142873410656593e-25, 0.20173996261106536, 0.22186723368007286, 0.2238580229648815, 0.19689045454920684, 0.15668942043069986, 0.17286011122876116, 0.026679460487726177, 140143749.20982954, 132444414.13403533, 131601889.09354644, 124334975.60858543, 109710862.11228222, 123041677.22991298, 126879594.56469865, 10441984.007165706, pop
148.02631578947367, 2496, 226.9090909090909, 51.360622190989325, 182.80409451116034, 33417.33697004524, -0.0029203294094579052, 1.6464627733195705, 2.7108396639271715, 0.43984360263090755, 0.26884537337617853, 0.07227783478577683, 0.05400197068389707, 0.017654689320059556, 0.41656666666666664, 1.1956792138777645, 1.9690687711402205e-22, 1.3981466960488623e-21, 0.15766298656660807, 0.1383953808535769, 0.1389540670553072, 0.24805488013985885, 0.16774589017155245, 0.23468592208741734, 0.04833589771953893, 270750957.0553914, 247902541.9056367, 247465013.41112927, 445369097.1864099, 307936440.68051004, 427682936.74904746, 324517831.16468745, 89689381.80539545, pop
